packet,display_order,sample_id,caption_id,image_id,official_split,veracity,caption,relation_label,evidence_channel,annotator_confidence,notes
formal_seed43,203,407,1044966,1044966,semantics_clip_text_image,pristine,Stunt comedian Richard Gadd performing at Glasgow International Comedy Festival,neutral,n/a,medium,"This is a close-up portrait. Performing at a festival is not depicted, since there is no stage, microphone, or audience; his identity is taken as claimed but there is no anchor, and the described action is simply absent, so the relation label is neutral."
formal_seed43,204,341,943929,680127,person_sbert_text_text,falsified,Tony McCoy steers Jezki to victory over Hurricane Fly inn the Champion Hurdle at Punchestown on Friday,neutral,event_provenance,low,"Borderline case: a horse race is depicted, and the green and gold silks tie it to the McManus stable, but the silks do not pin down the named jockey-and-horse pairing, and the winning finish cannot be shown, so a substitute would pass and the relation label is neutral. Flagged for review. Channel: same jockey (McCoy), but a different horse and race."
formal_seed43,205,235,284276,646826,scene_resnet_place,falsified,A man pumps gas at an Exxon gas station in Waltham Mass in 2008,neutral,event_provenance,medium,"The claimed scene of a man pumping gas at a branded Exxon station is absent; the image shows a car tailpipe emitting fumes, a different illustration with no positive conflict, so the relation label is neutral. Channel: fuel and emissions imagery, but a different specific subject."
formal_seed43,206,432,57651,57651,semantics_clip_text_text,pristine,From left Whole Woman s Health employee Reynaldo Guerrero and Denni Arjona engage with Rosita Rodriguez an activist and an unidentified protester,neutral,n/a,low,"Borderline case: the confrontation at an abortion protest, with a readable anti-abortion sign, anchors the topic. But people engaging across a barrier is a scene that could occur on many occasions, and the named individuals are not anchored, so the relation label is neutral. Flagged for review."
formal_seed43,207,412,269032,269032,semantics_clip_text_image,pristine,John Holahan is a fellow at the Urban Institute s Health Policy Center,neutral,n/a,medium,"This is a portrait of an older man whose identity is taken as claimed, but there is no anchor. A think-tank fellowship is background information that cannot be verified from the image alone, and a portrait like this could be of many people, so the relation label is neutral."
formal_seed43,208,343,491094,384958,semantics_clip_text_text,falsified,Benedict greets Pope Francis in May as the former pope returned to the Vatican where he is living in seclusion,contradiction,visible_conflict,high,"The caption claims the former pope greeting Pope Francis, both of whom would be in papal white, but the image shows a woman in a mint lace gown embraced by a suited man at a formal event - there are no popes. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,209,375,1199259,1199259,scene_resnet_place,pristine,Thousands of fish struggle for room at the Divor Dam in Arraiolos Portugal where water levels are dangerously low after a twomonth drought,entailment,n/a,high,"A dense mass of fish crammed into shallow water depicts the distinctive scene the caption describes. The dam, Portugal and drought details cannot be verified from the image and are exempt, so the relation label is entailment."
formal_seed43,210,297,181005,98712,semantics_clip_text_text,falsified,Haley Barbour South Carolina should decide how they want to decorate their state capitol,neutral,event_provenance,medium,"The caption is purely a quote about capitol decoration, which cannot be shown in a picture. The image of a Confederate-flag memorial is topically illustrative, but the quote asserts no visual scene the image could confirm, so the relation label is neutral. Channel: Confederate-symbol imagery, but at a different site and in a different context."
formal_seed43,211,223,1019928,43620,semantics_clip_text_image,falsified,Best friends Victoria Froeyd 18 and Sofie Nilsen 17 hid together in the school building until the police rescued them,neutral,event_provenance,medium,"Two distressed young women embrace. The hiding-in-school and rescue events cannot be depicted, an emotional embrace is a repeatable scene, and the named individuals are not anchored, so the relation label is neutral. Channel: grieving teenagers, but from a different incident and place."
formal_seed43,212,351,47051,47051,person_sbert_text_text,pristine,Kanye West in ripped jeans with his wife Kim Kardashian,neutral,n/a,medium,"Borderline case: a couple stands on a red carpet and the man wears ripped jeans, which matches that detail, but nothing readable confirms who or where. A couple at a gala could be photographed on many occasions, and the identities are only taken as claimed, so the relation label is neutral."
formal_seed43,213,204,811124,955535,semantics_clip_text_text,falsified,Animal rights activists gather outside Winchester crown court on Thursday before the sentencing of Debbie Vincent below,contradiction,visible_conflict,high,"The readable placard text conflicts with the caption: the signs say 'Housing for all', 'SAVE OUR HOMES', and 'EVICTION NOTICE', so this is a housing protest, contradicting the claim of animal rights activists outside a court. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,214,262,451036,450048,semantics_clip_text_image,falsified,Strangely inert Carolyn Backhouse as Christine and Helen Bradbury as Eva in Crash,entailment,external_knowledge,medium,"Two named actresses are posed behind a frame on stage. Because several cast members are named, the caption pins down a specific production (Crash), so the relation label is entailment. Channel: the work is misattributed - Crash is claimed, but a different staged production is depicted."
formal_seed43,215,409,674711,674711,person_sbert_text_text,pristine,Prince Kate Moss Adele Rita Ora Noel Gallagher Cara Delevingne and Stephen Fry attended his Ronnie Scott s gig,neutral,n/a,medium,"A musician performing at a microphone depicts 'his gig' in a generic way, but nothing readable ties the image to the named artist or to Ronnie Scott's. The named celebrity attendees cannot be verified from the image and are not visible, and a different gig would fit just as well, so the relation label is neutral."
formal_seed43,216,389,596922,596922,scene_resnet_place,pristine,Mars as seen from Earth in 1999 the last time the two planets were similarly placed,entailment,n/a,high,"The planet Mars, a red disc with a polar cap, is depicted and matches the named astronomical subject. The detail 'as seen from Earth in 1999' cannot be verified from the image alone and is not held against it, so the relation label is entailment."
formal_seed43,217,330,79992,473243,scene_resnet_place,falsified,People watch a fireworks display during an event in Pyongyang marking the 61st anniversary of the armistice that ended the Korean War,entailment,event_provenance,low,"Borderline case: the generic scene of people watching fireworks is fully shown - silhouettes plus fireworks. The Pyongyang and armistice details cannot be shown and are exempt metadata (compare samples 497 and 375), so the relation label is entailment. Channel: a crowd watching fireworks, but a different event and country - Pyongyang claimed, a July 4th event in Iowa shown."
formal_seed43,218,318,571149,855058,semantics_clip_text_text,falsified,Michal Handzus of the Chicago Blackhawks scores his double overtime game winner against the Los Angeles Kings to claim Game Five of the Western Conference Final,contradiction,visible_conflict,high,"The checked player's jersey readably says 'RANGERS' (New York), which conflicts with the claimed teams, the Chicago Blackhawks and Los Angeles Kings. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,219,401,116666,116666,semantics_clip_text_image,pristine,Yelchin with Felicity Jones and director Drake Doremus poses onstage at a Like Crazy news conference during the 2011 Toronto International Film Festival in 2011,neutral,n/a,low,"Borderline case: the readable 'tiff' backdrop ties the scene to the festival, but not to the specific film or people. The faces are cropped out, so no individuals can be pinned down, and any TIFF press conference would fit just as well, so the relation label is neutral. Flagged for review."
formal_seed43,220,356,215072,215072,semantics_clip_text_text,pristine,Senate Majority Leader Mitch McConnell RKy speaks to reporters on Capitol Hill on March 24 2015,entailment,n/a,medium,"A readable 'United States Senate' seal and the Capitol dome interior confirm the Senate setting. Speaking to reporters is a generic act, and the identity is taken as claimed (compare sample 404), so the relation label is entailment."
formal_seed43,221,253,1630316,1213715,scene_resnet_place,falsified,Yashika Bageerathi faces being deported to Mauritius without her family,neutral,event_provenance,medium,"The image is a family portrait. The deportation claim cannot be shown in a picture, and while the identities are taken as claimed, nothing ties the photo to the named person - a family photo could be of anyone - so the relation label is neutral. Channel: it is a family portrait of a different family in a different place."
formal_seed43,222,277,248295,206578,person_sbert_text_text,falsified,Vice President Joe Biden addresses a memorial honoring three Baton Rouge law enforcement officers killed in a July 17 shootout in Baton Rouge July 25,contradiction,visible_conflict,medium,"Borderline case: the caption claims the vice president addressing a memorial for slain officers, but the image shows elderly men at a casual hunting-club buffet, with camouflage clothing and food trays - a positively different scene, not a memorial address. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,223,258,170710,414631,semantics_clip_text_image,falsified,Republican presidential candidate Donald Trump is pictured at a news conference near the USMexico border outside of Laredo Texas July 23 2015 REUTERSRick Wilking,contradiction,visible_conflict,high,"The caption claims a Trump news conference near the border, but the image shows a musician in a sequined jacket on stage with guitars, in front of a partly readable Americana Music banner. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,224,261,760052,867558,semantics_clip_text_text,falsified,Cameron and Vladimir Putin at the G20 summit in Brisbane last year The UK and Russia are at odds over Bashar alAssad,contradiction,visible_conflict,medium,"The caption claims Cameron and Putin, but the handshake in the image takes place in front of a readable US flag (plus a red flag), pointing to a US official rather than the UK prime minister. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,225,447,145510,145510,scene_resnet_place,pristine,Supporters of the Concerned Students 1950 group chant during a march through the University of Missouri campus on Nov 13 Activism has soared on the campus,neutral,n/a,medium,"Borderline case: a generic protest crowd chanting with raised fists depicts a march, but nothing anchors the named group, Concerned Students 1950, or the Missouri campus. Another march would fit just as well (compare sample 460, which had readable signage), so the relation label is neutral."
formal_seed43,226,338,422094,328310,semantics_clip_text_text,falsified,Steelers linebacker LJ Fort clobbers Redskins quarterback Kirk Cousins on a secondhalf pass attempt,contradiction,visible_conflict,high,"The kits conflict: readable navy 'PATRIOTS' jerseys are tackling a quarterback in a white and red 'Chiefs' number 11 shirt, contradicting the claimed Steelers-versus-Redskins matchup. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,227,340,370233,307500,semantics_clip_text_text,falsified,Carolina Panthers quarterback Cam Newton adresses members of the media during Super Bowl 50 Opening Night media day at SAP Center,contradiction,visible_conflict,high,"A readable 'BCS ...ampionship' backdrop and a garnet FSU/ACC number 5 jersey conflict with the claimed Cam Newton, Panthers and Super Bowl 50 - this is a college press conference, the wrong event and team. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,228,426,701751,701751,semantics_clip_text_text,pristine,Just like us Cressida Bonas talks with actor Will Poulter,neutral,n/a,medium,"Two named people are shown conversing outdoors. Talking together is a scene that could occur on many occasions (two colleagues chatting does not pin down an occasion), there is no readable anchor, and their identities are only taken as claimed, so the relation label is neutral."
formal_seed43,229,445,57521,57521,semantics_clip_text_image,pristine,Rosa Brown lives in Arbor Village mobilehome park and could hear screams from her window,neutral,n/a,medium,"A woman at a window with mobile homes outside matches the setting. But hearing screams cannot be verified from the image alone, nothing anchors the named individual, and any resident of a mobile-home park would fit just as well, so the relation label is neutral."
formal_seed43,230,202,432565,1507884,person_sbert_text_text,falsified,Daniel DayLewis wins the Oscar for best actor for his role in Lincoln,neutral,event_provenance,medium,"This is a composite of three separate headshots. The Oscar win is background information that cannot be depicted, and a three-part portrait shows no award scene, so there is no positive conflict and the relation label is neutral. Channel: the same person (Day-Lewis) at a different occasion, an attendee shot rather than the Oscar win."
formal_seed43,231,494,234542,234542,semantics_clip_text_text,pristine,Sen Ted Cruz RTexas speaks during the Republican presidential primary debate on March 3 2016,entailment,n/a,medium,"A man at a debate podium in front of a readable 'FOX NEWS' backdrop anchors the Republican-debate setting. The speaking act is depicted and his identity is taken as claimed (compare samples 356 and 404), so the relation label is entailment."
formal_seed43,232,479,792496,792496,semantics_clip_text_text,pristine,The LHC achieves 236 TeV collisions for the first time on 8 December and ATLAS recorded its first events at this record energy,entailment,n/a,high,"The particle-collision event display, with tracks radiating through a detector cross-section, depicts exactly the LHC/ATLAS collision the claim describes. The energy and date cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,233,236,275216,295431,scene_resnet_place,falsified,The interior of the redesigned 2015 Ford Mustang,contradiction,visible_conflict,high,"A readable Chevrolet bowtie logo on the steering wheel of a police-equipped SUV interior conflicts with 'Ford Mustang', a brand-logo conflict. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,234,398,285272,285272,semantics_clip_text_text,pristine,Auburn Tigers quarterback Nick Marshall motions to pass during the second quarter against the Missouri Tigers of the 2013 SEC Championship game at Georgia Dome,entailment,n/a,high,"The readable 'AUBURN' navy jersey and orange helmet anchor the team, and the quarterback is shown running and motioning with the ball. The SEC Championship and the venue cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,235,295,1221048,49115,scene_resnet_place,falsified,A wounded man is photographed on the floor of a makeshift hospital in the rebelheld area of Douma Syria following shelling and air raids by Syrian government forces,entailment,event_provenance,high,"Wounded people lie on the floor of a makeshift clinic with medics and blood visible, matching the distinctive scene the caption describes. The Douma/Syria location cannot be verified from the image and is exempt, so the relation label is entailment. Channel: Syrian field-hospital casualties, but a different city and incident - Douma is claimed while the image is from Aleppo."
formal_seed43,236,359,218183,218183,semantics_clip_text_image,pristine,Polish Border Guard officers inside Warsaw Chopin airport in Warsaw Poland on March 22 2016,entailment,n/a,high,"The readable 'STRAZ GRANICZNA' text on the officers' vests confirms the Polish Border Guard, and the setting is an airport terminal. The Warsaw Chopin detail cannot be checked and is exempt, so the relation label is entailment."
formal_seed43,237,395,1160193,1160193,semantics_clip_text_image,pristine,Michael Cera on the set of Crystal Fairy,neutral,n/a,medium,"This pairs a single actor with a named film: a man holding a mug in a desert, his identity taken as claimed. But nothing readable ties the image to Crystal Fairy, so the film set is not pinned down, and the relation label is neutral."
formal_seed43,238,299,289795,1592264,person_sbert_text_text,falsified,Pharrell performs live at The Riverstage on March 12 in Brisbane Australia,neutral,event_provenance,low,"Borderline case: a live performance is shown, with a performer at the microphone and dancers, but no clean detail ties it to the named artist or venue (possibly 'BILLIONAIRE' brand text on a dancer); a different performer would pass unnoticed (compare sample 409), so the relation label is neutral. Flagged for review. Channel: same person (Pharrell), a different performance."
formal_seed43,239,240,1255765,1567400,scene_resnet_place,falsified,Syrian troops participate in a live fire exercise Forces loyal to the regime have been accused of a massacre in the village of Tremseh,contradiction,visible_conflict,high,"There is a flag conflict: the caption claims Syrian troops, but the soldiers hold a readable Iraqi flag, red, white, and black with the green takbir script, not the two-star Syrian flag. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,240,310,1125643,117166,scene_resnet_place,falsified,The incident took place in eastern Afghanistan where the majority of foreign forces are from the US,neutral,event_provenance,medium,"The image is a generic town at dusk with mountains, consistent with Afghanistan but with nothing readable to confirm the place. The incident and the US-forces fact cannot be shown in a picture, so a different place could stand in and the relation label is neutral. Channel: an Afghan town scene, but a different province - eastern Afghanistan claimed, Mazar-e Sharif shown."
formal_seed43,241,300,785394,788096,semantics_clip_text_text,falsified,The beat my heart skipped Vincent Cassel in Mesrine Public Enemy No 1,neutral,external_knowledge,medium,"The caption names a single actor and a work. The image shows a man in a blazer standing in a rapeseed field; his identity is taken as claimed, but nothing connects the scene to the film Mesrine, so the relation label is neutral. Channel: the actor and work are substituted - Cassel in Mesrine is claimed, but Branagh in Wallander is depicted."
formal_seed43,242,285,249697,110124,semantics_clip_text_image,falsified,Actorcomedian Donald Glover as recording artist Childish Gambino is set to perform at The Chelsea as well Here he performs during the Life is Beautiful festival,neutral,external_knowledge,medium,"A live performance is depicted, with a performer at the microphone and a band, but nothing readable ties it to the named artist or festival, so a different performer would pass unnoticed (compare samples 409 and 299), and the relation label is neutral. Channel: the performer is substituted - Childish Gambino is claimed but Kendrick Lamar is depicted."
formal_seed43,243,354,623090,623090,person_sbert_text_text,pristine,WikiLeaks founder Julian Assange is seen at the Norfolk mansion where he spent most of the past year He moved out last month,neutral,n/a,medium,"A man standing in a doorway loosely matches 'at the mansion', but nothing confirms which house. The house-arrest and moving-out claims cannot be shown in a picture, and the identity is taken as claimed - a portrait like this could be from many places - so the relation label is neutral."
formal_seed43,244,332,1612970,868478,scene_resnet_place,falsified,Japanese fans will have even more reason to look forward to hosting the next World Cup in 2019,contradiction,visible_conflict,high,"The caption claims Japanese fans, but the crowd wears US-flag gear and a USA soccer crest, with a readable banner quoting the US anthem ('PERILOUS FIGH...') - these are American fans. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,245,327,395123,1123459,semantics_clip_text_text,falsified,Techo Hun Sen prime minister of Cambodia attends a panel session,neutral,external_knowledge,medium,"A delegate sits with headphones in a UN-style assembly hall. Nothing readable ties the scene to Cambodia or Hun Sen, identifying people by appearance is not allowed, and the scene could be many different sessions, so the relation label is neutral. Channel: the person is substituted - the Cambodian prime minister is claimed, but the UN secretary general is depicted."
formal_seed43,246,483,1246635,1246635,person_sbert_text_text,pristine,US attorney general Eric Holder,entailment,n/a,medium,"The readable 'Department of Justice, Washington' seal and US flags anchor the attorney general's institution. A man stands at the DOJ podium, his identity taken as claimed (compare samples 356 and 404), so the relation label is entailment."
formal_seed43,247,386,1617403,1617403,scene_resnet_place,pristine,The popularity of LG s G3 smartphone is helping boost earnings,entailment,n/a,medium,"A row of smartphones with readable 'LG' logos anchors the brand and product. The earnings claim cannot be verified from the image alone and is not held against it; the specific G3 model is not verifiable either, but the product type is anchored, so the relation label is entailment."
formal_seed43,248,346,196692,75224,person_sbert_text_text,falsified,Clinton greets people in the crowd during a rally at PascoHernando State College in Dade City Fla,entailment,event_provenance,medium,"A woman takes a selfie with a crowd in front of readable blue Clinton-style campaign signage, which anchors the campaign branding; the act of greeting the crowd is depicted. The college and Florida details cannot be checked and are exempt, so the relation label is entailment. Channel: same person (Clinton), but a different campaign occasion and state."
formal_seed43,249,251,918660,1554291,scene_resnet_place,falsified,The yeraz or ErAZ 762 was the first vehicle produced by the factory The original staff were trained at the Riga Autobus Factory in Latvia and UAZ in Russia,neutral,external_knowledge,medium,"The caption makes a historical statement about a Soviet van (the ErAZ-762), but the image shows an unrelated beer-cart vendor at a train, with no van to match and no direct conflict with the stated fact, so the relation label is neutral. Channel: an unrelated subject is depicted - a Cobra beer vendor on an Indian train rather than the claimed Soviet van."
formal_seed43,250,464,291913,291913,scene_resnet_place,pristine,Amateur video from Nairobi Kenya shows the early moments of the attack on a mall At least 68 people have died since the attack began on Saturday,neutral,n/a,low,"Borderline case: the grainy shot of a mall interior matches the amateur-video style described, but no attack is visibly depicted and nothing ties the scene to Nairobi. Different footage would fit just as well, so the relation label is neutral. Flagged for review."
formal_seed43,251,435,107218,107218,person_sbert_text_text,pristine,Petraeus left and Central Command commander Adm William J Fallon right welcome President George W Bush as he arrives in Iraq s Anbar province for a surprise visit,entailment,n/a,high,"The readable 'PETRAEUS' name tape on the left general's uniform directly anchors him. A civilian saluting while flanked by generals matches the welcome scene described, so the relation label is entailment."
formal_seed43,252,219,275550,432500,semantics_clip_text_image,falsified,ABOUT A BOY About a Hook Episode 211 Pictured Minnie Driver as Fiona Benjamin Stockham as Marcus,entailment,external_knowledge,medium,"Two named actors appear in a staged domestic scene with three figures; a cast of several named actors is enough to identify the production (About a Boy), so the relation label is entailment. Channel: the work is misattributed, with About a Boy claimed but the cast of The Americans depicted."
formal_seed43,253,247,487710,966313,scene_resnet_place,falsified,Highrise buildings seen above the fog in Wenling Zhejiang province China says it will cut the intensity of carbon emissions by up to 45 by 2020,neutral,event_provenance,low,"Borderline case: high-rises above fog are depicted, but the specific named city (Wenling) is not anchored and the skyline resembles another city; a similar photo could be substituted (compare samples 490 and 491), so the relation label is neutral; flagged for review. Channel: a city skyline, but a different city, with Wenling claimed and Vancouver depicted."
formal_seed43,254,495,679181,679181,person_sbert_text_text,pristine,and Hamilton takes the lead as Rosberg has to take the escape road on Lap 28,entailment,n/a,medium,"Two silver Mercedes F1 cars are shown, one taking the run-off escape road as the other passes. This distinctive incident pins down the lap-28 moment described, and the drivers' identities are taken as claimed, so the relation label is entailment."
formal_seed43,255,329,1651355,1581757,scene_resnet_place,falsified,The man was found on fire on the canal towpath on Bolton Road in Blackburn,neutral,event_provenance,medium,"The report of a past incident - a man found on fire on a towpath - cannot be shown in a picture. The image is an unrelated flood scene with a castle, with no claimed visual scene to contradict, so the relation label is neutral. Channel: a British waterway scene, but a different place and event - the Blackburn towpath claimed, the Thames at Windsor shown."
formal_seed43,256,283,286937,987988,person_sbert_text_text,falsified,Defense Secretary Chuck Hagel hands diplomas to cadets during a graduation and commissioning ceremony at the US Military Academy in West Point NY on Saturday May 25 2013,neutral,event_provenance,medium,"The image shows two officials indoors in what looks like a briefing room; no cadets, diplomas or graduation are shown. The ceremony is absent and the setting differs, but there is no direct conflict (compare samples 217 and 226), so the relation label is neutral. Channel: same person (Hagel), different occasion - West Point graduation claimed, joint appearance shown."
formal_seed43,257,414,95770,95770,semantics_clip_text_image,pristine,Naomi Watts added detail to her white Calvin Klein dress with a Bulgari necklace,neutral,n/a,medium,"A white dress on a red carpet matches the attire described, but there is no anchor unique to this claim. Her identity is taken as claimed, yet any figure in a white gown would fit just as well (compare samples 439 and 351), so the relation label is neutral."
formal_seed43,258,257,1094151,555907,semantics_clip_text_image,falsified,Gylfi Sigurdsson scores his first from the spot in Iceland s Euro 2016 Group A win over Holland,contradiction,visible_conflict,high,"The kits and sponsors conflict: a readable '188BET' sponsor on a blue kit (Bolton) against an orange Blackpool kit shows an English club match, not the claimed Iceland-versus-Holland national-team game. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,259,260,318208,400760,semantics_clip_text_text,falsified,San Jose Sharks defenseman Jason Demers gets called for boarding on Los Angeles Kings defenseman Robyn Regehr in the second period of Game 5 at the Staples Center,contradiction,visible_conflict,medium,"Borderline case: the boarding check shown is between a blue Rangers-style jersey and a white jersey at what looks like an Eastern arena, not the teal Sharks against the Kings as claimed (compare sample 318). Flagged for review. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,260,478,1657894,1657894,scene_resnet_place,pristine,The women lived in New York City and planned to hit targets in the US the FBI says,neutral,n/a,medium,"The iconic New York skyline, with the Empire State and Chrysler buildings, illustrates the location. But the claim's subject, the women and their plot, is an FBI report that an image cannot show, and no people or plot are depicted, so the relation label is neutral."
formal_seed43,261,429,1009614,1009614,person_sbert_text_text,pristine,Kendrick Lamar onstage at the Pasadena Rose Bowl,neutral,n/a,medium,"A performer rapping at a microphone on a dark stage depicts a live performance, but nothing readable ties it to the named artist or the Rose Bowl. A different performance would fit just as well (compare samples 409 and 285), so the relation label is neutral."
formal_seed43,262,476,91526,91526,semantics_clip_text_text,pristine,Henrique Capriles center holds a giant cap as he greets supporters during a campaign rally in San Felipe,entailment,n/a,medium,"A man on an open car holds up a giant star-emblazoned cap amid a flag-waving rally, a distinctive act that pins down the moment. His identity is taken as claimed, and San Felipe cannot be verified from the image alone and is not held against it, so the relation label is entailment."
formal_seed43,263,273,134065,933731,person_sbert_text_text,falsified,Iain Duncan Smith speaks during an interview at Sky News headquarters in London,neutral,event_provenance,medium,"The image shows suited figures on a street walkabout, not a Sky News studio interview. The claimed interview and setting are simply not shown - an absence rather than a direct conflict - so the relation label is neutral. Channel: the same person (Iain Duncan Smith) is present, but on a different occasion - a Sky News interview is claimed while a campaign appearance is depicted."
formal_seed43,264,438,289057,289057,person_sbert_text_text,pristine,President Obama says Northern Ireland provides the world with a blueprint to solve global conflicts The President is in Northern Ireland for a G8 Summit,entailment,n/a,medium,"The readable US presidential seal on the podium anchors 'the President'; the act of speaking is depicted, and his identity is taken as claimed. The Northern Ireland and G8 details cannot be verified from the image alone and are not held against it (compare samples 404 and 356), so the relation label is entailment."
formal_seed43,265,307,439064,385260,person_sbert_text_text,falsified,Maria Sharapova plays a shot during her women s singles semifinal match against Russia s Ekaterina Makarova,neutral,event_provenance,medium,"A single female tennis player on clay pumps her fist. In tennis there is no readable kit text to identify individuals, so a different player would pass unnoticed (compare samples 270 and 321), and the relation label is neutral. Channel: same person (Sharapova), but a different match and opponent."
formal_seed43,266,269,1553939,1216909,semantics_clip_text_text,falsified,A ground offensive by forces loyal to President Hadi appears to have stalled in Marib province,neutral,event_provenance,low,"Borderline case: armed fighters in combat show a ground offensive generically, but nothing identifies the faction (forces loyal to Hadi), and the claim that the offensive has stalled cannot be shown in a picture, so the relation label is neutral. Flagged for review. Channel: civil-war fighters from a different conflict - Yemen claimed, Libya shown."
formal_seed43,267,206,511652,1004836,semantics_clip_text_image,falsified,Noises Off by Michael Frayn At the Theatre by the Lake there were also noises on around and everywhere,neutral,external_knowledge,medium,"A staged farce scene with a theatrical set and actors is shown, but no named actors pin it down and nothing anchors it to Noises Off or the specific theatre; any staged play could be substituted, so the relation label is neutral. Channel: the work is misattributed, with Noises Off claimed but a different play (Black Comedy) depicted."
formal_seed43,268,228,1069071,133219,scene_resnet_place,falsified,According to the World Health Organisation 9 May will mark 42 days since the last reported case of Ebola in Liberia,neutral,event_provenance,low,"Borderline case: a worker in Ebola-response protective gear with a readable MSF logo illustrates the topic, but the caption is an undepictable WHO statistic, and the MSF logo does not anchor the caption's named entity or milestone, so the relation label is neutral; flagged for review. Channel: the same topic and place (the Ebola response in Liberia), but a different article or occasion."
formal_seed43,269,463,406210,406210,semantics_clip_text_text,pristine,Arizona State quarterback Taylor Kelly looks to pass to tight end DeMarieya Nelson against Weber State at Sun Devil Stadium,entailment,n/a,high,"The readable maroon-and-gold 'ASU' Sun Devils kit anchors Arizona State, and the quarterback looking to pass is depicted, his identity taken as claimed. The opponent and stadium cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,270,499,205359,205359,person_sbert_text_text,pristine,In this image by Mert Alas and Marcus Piggott singer Adele is shown on the cover of the March issue of Vogue,entailment,n/a,high,"The magazine cover depicted carries readable 'VOGUE' and 'ADELE' text, directly matching the claim. The photographers and issue details cannot be verified from the image alone and are not held against it, so the relation label is entailment."
formal_seed43,271,345,1006448,876799,semantics_clip_text_text,falsified,Portland Timbers fans would like very much to celebrate a win over Los Angeles Galaxy,contradiction,visible_conflict,high,"The caption claims Portland Timbers fans (green) against LA Galaxy, but the image shows a purple 'Orlando City' team lifting a trophy - the wrong club, and players rather than fans. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,272,462,894316,894316,semantics_clip_text_text,pristine,The summer truffle is a prized find in British woodlands Graeme RobertsonGuardian,entailment,n/a,high,"The array of fungi, including a dark round truffle, depicts the claim's subject, and the general subject matches. 'British woodlands' cannot be verified from the image alone and is not held against it, so the relation label is entailment."
formal_seed43,273,480,738155,738155,semantics_clip_text_text,pristine,Kathmandu Nepal A family member lights candles during a commemorative service on the 28th International Day of the Disappeared,entailment,n/a,medium,"A person lighting rows of candles at a night vigil depicts the generic act described. Kathmandu and the occasion are location details that cannot be verified from the image alone, and there is no named subject to anchor (compare sample 330), so the relation label is entailment."
formal_seed43,274,437,1679493,1679493,semantics_clip_text_text,pristine,Tom Hadfield was trampled in Pamplona Spain on Tuesday,entailment,n/a,high,"This is a running-of-the-bulls scene with charging bulls and runners being trampled, including herders in readable 'PASTORES' shirts. The event is distinctive in itself and matches 'trampled in Pamplona', so the relation label is entailment."
formal_seed43,275,360,1515953,1515953,scene_resnet_place,pristine,The New Jersey rock legends played at the Singapore Grand Prix on 20 September,neutral,n/a,medium,"A single performer stands under stage lights. A live performance is depicted, but nothing readable ties it to the named band or the Singapore Grand Prix, so a different act would pass unnoticed (compare samples 409 and 429), and the relation label is neutral."
formal_seed43,276,347,1210859,1540969,person_sbert_text_text,falsified,Louis Smith shows off his artistic gymnastics team bronze medal at London 2012,entailment,event_provenance,high,"The readable Team GB adidas kit with the Union Jack ties the image to the British Olympic team; gymnasts celebrating with a medal are depicted, and the identity is taken as claimed. The London 2012 detail is exempt, so the relation label is entailment. Channel: same person (Louis Smith), but a different occasion - London 2012 is claimed while the image shows a training session."
formal_seed43,277,498,55302,55302,semantics_clip_text_image,pristine,England s Paul Casey reacts to his tee shot on the second hole,neutral,n/a,medium,"A single golfer is shown mid-swing, which matches the tee-shot action. But there is no readable anchor for individuals in golf, so another golfer would fit just as well (compare the tennis case, sample 307), and the relation label is neutral."
formal_seed43,278,473,546550,546550,person_sbert_text_text,pristine,Attorneygeneral Eric Holder and Republican congressman Darrell Issa failed to reach agreement at the Capitol on Tuesday,neutral,n/a,medium,"Only one official is shown at microphones at the Capitol. The two people failing to reach agreement cannot be depicted, and with only one figure shown, a matching location alone does not establish the named meeting, so the relation label is neutral."
formal_seed43,279,486,1549487,1549487,scene_resnet_place,pristine,If confirmed Belmokhtar wo nt be the first person to be taken or killed by US forces in Libya,entailment,n/a,high,"A readable 'Rewards for Justice WANTED' poster naming Mokhtar Belmokhtar directly anchors the claim's subject. Whether he was taken or killed, or the report confirmed, cannot be verified from the image alone and is not held against it, so the relation label is entailment."
